time,omega1,omega2,omega3,rotation11,rotation12,rotation13,rotation21,rotation22,rotation23,rotation31,rotation32,rotation33,ell1,ell2,ell3,energy,
7.610000,-0.718658,0.802936,9.984490,0.658981,-0.745086,0.102856,0.750283,0.660802,-0.020107,-0.052986,0.090421,0.994493,5.000013,-0.000003,129.999999,652.499994,
7.620000,-0.765008,0.743651,9.986697,0.580591,-0.807788,0.101889,0.812542,0.582817,-0.009444,-0.051754,0.088273,0.994751,5.000013,-0.000002,129.999999,652.499994,
7.630000,-0.807706,0.680794,9.988852,0.496397,-0.862408,0.099156,0.866639,0.498924,0.000796,-0.050158,0.085538,0.995072,5.000013,-0.000000,129.999999,652.499994,
7.640000,-0.846546,0.614664,9.990914,0.407243,-0.908385,0.094757,0.912040,0.409958,0.010321,-0.048223,0.082220,0.995447,5.000012,0.000001,129.999999,652.499994,
7.650000,-0.881339,0.545578,9.992842,0.314025,-0.945243,0.088839,0.948295,0.316812,0.018863,-0.045976,0.078323,0.995867,5.000011,0.000002,129.999999,652.499994,
7.660000,-0.911915,0.473864,9.994601,0.217677,-0.972599,0.081593,0.975048,0.220421,0.026178,-0.043446,0.073859,0.996322,5.000010,0.000003,129.999999,652.499994,
7.670000,-0.938125,0.399867,9.996156,0.119163,-0.990164,0.073246,0.992036,0.121760,0.032062,-0.040665,0.068842,0.996798,5.000009,0.000004,129.999999,652.499994,
7.680000,-0.959841,0.323942,9.997477,0.019465,-0.997751,0.064059,0.999095,0.021825,0.036349,-0.037666,0.063294,0.997284,5.000008,0.000005,129.999999,652.499994,
7.690000,-0.976957,0.246454,9.998540,-0.080420,-0.995275,0.054316,0.996159,-0.078367,0.038922,-0.034482,0.057238,0.997765,5.000007,0.000005,129.999999,652.499995,
7.700000,-0.989387,0.167777,9.999323,-0.179497,-0.982754,0.044317,0.983260,-0.177798,0.039714,-0.031150,0.050704,0.998228,5.000006,0.000005,129.999999,652.499995,
7.710000,-0.997072,0.088290,9.999813,-0.276779,-0.960313,0.034370,0.960528,-0.275456,0.038707,-0.027704,0.043727,0.998659,5.000004,0.000005,129.999999,652.499995,
7.720000,-0.999973,0.008377,9.999998,-0.371297,-0.928177,0.024779,0.928193,-0.370344,0.035937,-0.024180,0.036344,0.999047,5.000003,0.000005,129.999999,652.499995,
7.730000,-0.998076,-0.071577,9.999877,-0.462110,-0.886675,0.015841,0.886577,-0.461496,0.031493,-0.020614,0.028597,0.999378,5.000002,0.000004,129.999999,652.499995,
7.740000,-0.991391,-0.151185,9.999451,-0.548313,-0.836230,0.007830,0.836093,-0.547984,0.025509,-0.017041,0.020533,0.999644,5.000001,0.000003,129.999999,652.499995,
7.750000,-0.979950,-0.230063,9.998728,-0.629045,-0.777361,0.000996,0.777245,-0.628927,0.018167,-0.013496,0.012201,0.999834,5.000000,0.000003,129.999999,652.499995,
7.760000,-0.963810,-0.307831,9.997722,-0.703501,-0.710672,-0.004446,0.710616,-0.703506,0.009686,-0.010012,0.003654,0.999943,4.999999,0.000001,129.999999,652.499994,
7.770000,-0.943049,-0.384114,9.996453,-0.770937,-0.636848,-0.008321,0.636868,-0.770965,0.000320,-0.006620,-0.005053,0.999965,4.999999,0.000000,129.999999,652.499994,
7.780000,-0.917770,-0.458544,9.994944,-0.830677,-0.556646,-0.010500,0.556735,-0.830627,-0.009651,-0.003350,-0.013863,0.999898,4.999998,-0.000001,129.999999,652.499994,
7.790000,-0.888096,-0.530765,9.993226,-0.882119,-0.470888,-0.010902,0.471014,-0.881894,-0.019931,-0.000230,-0.022717,0.999742,4.999998,-0.000002,129.999999,652.499994,
7.800000,-0.854173,-0.600430,9.991330,-0.924747,-0.380449,-0.009499,0.380557,-0.924258,-0.030212,0.002714,-0.031554,0.999498,4.999998,-0.000004,129.999999,652.499994,
7.810000,-0.816166,-0.667206,9.989293,-0.958128,-0.286250,-0.006313,0.286268,-0.957301,-0.040189,0.005460,-0.040314,0.999172,4.999999,-0.000005,129.999999,652.499994,
7.820000,-0.774259,-0.730773,9.987154,-0.981922,-0.189249,-0.001419,0.189086,-0.980703,-0.049561,0.007987,-0.048935,0.998770,4.999999,-0.000006,129.999999,652.499994,
7.830000,-0.728656,-0.790830,9.984955,-0.995885,-0.090426,0.005058,0.089983,-0.994245,-0.058049,0.010278,-0.057355,0.998301,5.000000,-0.000008,129.999999,652.499994,
7.840000,-0.679579,-0.847091,9.982736,-0.999868,0.009221,0.012951,-0.010049,-0.997803,-0.065393,0.012319,-0.065515,0.997775,5.000001,-0.000009,129.999999,652.499993,
7.850000,-0.627263,-0.899289,9.980541,-0.993825,0.108692,0.022047,-0.110006,-0.991359,-0.071371,0.014099,-0.073357,0.997206,5.000002,-0.000009,129.999999,652.499993,
7.860000,-0.571960,-0.947178,9.978411,-0.977810,0.206993,0.032102,-0.208885,-0.974993,-0.075797,0.015610,-0.080821,0.996606,5.000003,-0.000010,129.999999,652.499993,
7.870000,-0.513937,-0.990533,9.976387,-0.951976,0.303142,0.042843,-0.305690,-0.948881,-0.078528,0.016848,-0.087854,0.995991,5.000005,-0.000010,129.999999,652.499993,
7.880000,-0.453472,-1.029150,9.974507,-0.916577,0.396184,0.053977,-0.399447,-0.913299,-0.079471,0.017812,-0.094403,0.995375,5.000006,-0.000011,129.999999,652.499993,
7.890000,-0.390852,-1.062847,9.972808,-0.871963,0.485199,0.065200,-0.489211,-0.868612,-0.078583,0.018504,-0.100419,0.994773,5.000008,-0.000011,129.999999,652.499993,
7.900000,-0.326378,-1.091468,9.971322,-0.818578,0.569308,0.076203,-0.574073,-0.815274,-0.075874,0.018931,-0.105856,0.994201,5.000009,-0.000010,129.999999,652.499993,
7.910000,-0.260355,-1.114878,9.970077,-0.756957,0.647681,0.086686,-0.653177,-0.753824,-0.071402,0.019100,-0.110671,0.993674,5.000011,-0.000010,129.999998,652.499993,
7.920000,-0.193098,-1.132968,9.969096,-0.687716,0.719548,0.096361,-0.725722,-0.684875,-0.065279,0.019024,-0.114826,0.993203,5.000012,-0.000009,129.999998,652.499993,
7.930000,-0.124926,-1.145654,9.968399,-0.611553,0.784203,0.104965,-0.790975,-0.609116,-0.057663,0.018716,-0.118289,0.992803,5.000013,-0.000008,129.999998,652.499993,
7.940000,-0.056163,-1.152877,9.967999,-0.529233,0.841010,0.112261,-0.848275,-0.527297,-0.048751,0.018195,-0.121029,0.992482,5.000014,-0.000007,129.999998,652.499992,
7.950000,0.012867,-1.154604,9.967903,-0.441587,0.889412,0.118053,-0.897042,-0.440228,-0.038780,0.017479,-0.123024,0.992250,5.000015,-0.000006,129.999998,652.499992,
7.960000,0.081836,-1.150827,9.968113,-0.349499,0.928930,0.122185,-0.936784,-0.348769,-0.028016,0.016590,-0.124253,0.992112,5.000016,-0.000005,129.999998,652.499992,
7.970000,0.150417,-1.141562,9.968625,-0.253898,0.959173,0.124549,-0.967100,-0.253822,-0.016746,0.015551,-0.124704,0.992072,5.000016,-0.000003,129.999998,652.499992,
7.980000,0.218286,-1.126854,9.969429,-0.155749,0.979839,0.125085,-0.987686,-0.156323,-0.005274,0.014386,-0.124367,0.992132,5.000016,-0.000002,129.999998,652.499993,
7.990000,0.285120,-1.106770,9.970511,-0.056044,0.990719,0.123787,-0.998336,-0.057236,0.006093,0.013122,-0.123241,0.992290,5.000016,-0.000000,129.999998,652.499993,
8.000000,0.350602,-1.081405,9.971849,0.044213,0.991698,0.120700,-0.998947,0.042461,0.017051,0.011784,-0.121327,0.992543,5.000016,0.000001,129.999998,652.499993,
8.010000,0.414420,-1.050876,9.973418,0.144011,0.982758,0.115917,-0.989516,0.141781,0.027306,0.010400,-0.118635,0.992883,5.000015,0.000003,129.999998,652.499993,
8.020000,0.476272,-1.015325,9.975188,0.242346,0.963976,0.109583,-0.970142,0.239737,0.036586,0.008997,-0.115178,0.993304,5.000014,0.000004,129.999998,652.499993,
8.030000,0.535860,-0.974921,9.977126,0.338227,0.935527,0.101883,-0.941028,0.335354,0.044646,0.007601,-0.110976,0.993794,5.000014,0.000005,129.999998,652.499993,
8.040000,0.592901,-0.929851,9.979194,0.430694,0.897683,0.093042,-0.902470,0.427676,0.051277,0.006239,-0.106053,0.994341,5.000012,0.000006,129.999999,652.499993,
8.050000,0.647121,-0.880328,9.981353,0.518819,0.850808,0.083319,-0.854863,0.515777,0.056309,0.004935,-0.100441,0.994931,5.000011,0.000007,129.999999,652.499993,
8.060000,0.698259,-0.826586,9.983562,0.601719,0.795358,0.072993,-0.798692,0.598770,0.059620,0.003713,-0.094174,0.995549,5.000010,0.000007,129.999999,652.499993,
8.070000,0.746069,-0.768878,9.985779,0.678569,0.731876,0.062365,-0.734524,0.675814,0.061135,0.002596,-0.087294,0.996179,5.000009,0.000008,129.999999,652.499993,
8.080000,0.790319,-0.707479,9.987961,0.748601,0.660990,0.051741,-0.663010,0.746127,0.060832,0.001605,-0.079844,0.996806,5.000007,0.000008,129.999999,652.499994,
8.090000,0.830795,-0.642680,9.990066,0.811120,0.583401,0.041426,-0.584869,0.808990,0.058741,0.000757,-0.071875,0.997413,5.000006,0.000007,129.999999,652.499994,
8.100000,0.867301,-0.574789,9.992055,0.865505,0.499884,0.031718,-0.500890,0.863759,0.054943,0.000069,-0.063441,0.997986,5.000005,0.000007,129.999999,652.499994,
8.110000,0.899659,-0.504132,9.993889,0.911217,0.411277,0.022894,-0.411913,0.909868,0.049568,-0.000445,-0.054598,0.998508,5.000003,0.000006,129.999999,652.499994,
8.120000,0.927711,-0.431047,9.995533,0.947805,0.318470,0.015209,-0.318832,0.946839,0.042790,-0.000773,-0.045406,0.998968,5.000002,0.000005,129.999999,652.499994,
8.130000,0.951320,-0.355884,9.996955,0.974909,0.222402,0.008882,-0.222577,0.974287,0.034826,-0.000907,-0.035930,0.999354,5.000001,0.000004,129.999999,652.499994,
8.140000,0.970369,-0.279004,9.998129,0.992262,0.124046,0.004091,-0.124111,0.991924,0.025925,-0.000842,-0.026233,0.999655,5.000001,0.000003,129.999999,652.499994,
8.150000,0.984766,-0.200778,9.999031,0.999696,0.024403,0.000974,-0.024415,0.999562,0.016364,-0.000574,-0.016383,0.999866,5.000000,0.000002,129.999999,652.499994,
8.160000,0.994440,-0.121584,9.999645,0.997139,-0.075514,-0.000383,0.075515,0.997118,0.006438,-0.000104,-0.006448,0.999979,5.000000,0.000001,129.999999,652.499994,
8.170000,0.999344,-0.041802,9.999958,0.984618,-0.174686,0.000055,0.174685,0.984612,-0.003548,0.000566,0.003503,0.999994,5.000000,-0.000000,129.999999,652.499994,
8.180000,0.999453,0.038182,9.999965,0.962260,-0.272101,0.002271,0.272107,0.962169,-0.013286,0.001430,0.013403,0.999909,5.000000,-0.000002,129.999999,652.499994,
8.190000,0.994766,0.117981,9.999665,0.930287,-0.366765,0.006197,0.366809,0.930019,-0.022475,0.002480,0.023182,0.999728,5.000001,-0.000003,129.999999,652.499994,
8.200000,0.985307,0.197211,9.999065,0.889016,-0.457713,0.011716,0.457848,0.888489,-0.030832,0.003703,0.032774,0.999456,5.000001,-0.000004,129.999999,652.499994,
8.210000,0.971122,0.275489,9.998175,0.838858,-0.544019,0.018661,0.544316,0.838008,-0.038096,0.005087,0.042115,0.999100,5.000002,-0.000005,129.999999,652.499994,
8.220000,0.952281,0.352438,9.997014,0.780310,-0.624808,0.026829,0.625349,0.779094,-0.044039,0.006614,0.051142,0.998669,5.000003,-0.000006,129.999999,652.499994,
8.230000,0.928877,0.427686,9.995602,0.713952,-0.699262,0.035976,0.700138,0.712352,-0.048470,0.008266,0.059794,0.998177,5.000004,-0.000007,129.999999,652.499994,
8.240000,0.901023,0.500874,9.993968,0.640443,-0.766629,0.045832,0.767933,0.638468,-0.051243,0.010022,0.068014,0.997634,5.000006,-0.000007,129.999999,652.499994,
8.250000,0.868857,0.571648,9.992142,0.560514,-0.826235,0.056107,0.828053,0.558199,-0.052258,0.011859,0.075751,0.997056,5.000007,-0.000007,129.999999,652.499994,
8.260000,0.832535,0.639671,9.990159,0.474960,-0.877485,0.066496,0.879893,0.472363,-0.051468,0.013753,0.082955,0.996458,5.000008,-0.000007,129.999999,652.499994,
8.270000,0.792234,0.704617,9.988058,0.384632,-0.919872,0.076691,0.922930,0.381836,-0.048877,0.015677,0.089581,0.995856,5.000010,-0.000007,129.999999,652.499994,
8.280000,0.748151,0.766176,9.985879,0.290432,-0.952982,0.086392,0.956728,0.287536,-0.044539,0.017605,0.095590,0.995265,5.000011,-0.000006,129.999999,652.499993,
8.290000,0.700497,0.824057,9.983663,0.193301,-0.976493,0.095308,0.980940,0.190417,-0.038562,0.019508,0.100946,0.994701,5.000012,-0.000006,129.999999,652.499993,
8.300000,0.649505,0.877984,9.981453,0.094210,-0.990186,0.103174,0.995317,0.091458,-0.031098,0.021357,0.105621,0.994177,5.000013,-0.000005,129.999998,652.499993,
8.310000,0.595419,0.927703,9.979290,-0.005847,-0.993936,0.109752,0.999710,-0.008348,-0.022345,0.023126,0.109590,0.993708,5.000014,-0.000004,129.999998,652.499993,
8.320000,0.538500,0.972979,9.977217,-0.105866,-0.987721,0.114841,0.994066,-0.108004,-0.012534,0.024783,0.112834,0.993305,5.000015,-0.000002,129.999998,652.499993,
8.330000,0.479020,1.013600,9.975273,-0.204842,-0.971616,0.118284,0.978436,-0.206514,-0.001930,0.026302,0.115339,0.992978,5.000016,-0.000001,129.999998,652.499993,
8.340000,0.417265,1.049373,9.973494,-0.301777,-0.945794,0.119968,0.952971,-0.302902,0.009181,0.027655,0.117098,0.992735,5.000016,0.000000,129.999998,652.499993,
8.350000,0.353529,1.080133,9.971915,-0.395695,-0.910524,0.119831,0.917923,-0.396213,0.020497,0.028816,0.118107,0.992583,5.000016,0.000002,129.999998,652.499992,
8.360000,0.288116,1.105735,9.970566,-0.485649,-0.866165,0.117863,0.873640,-0.485525,0.031709,0.029760,0.118371,0.992523,5.000016,0.000003,129.999998,652.499992,
8.370000,0.221336,1.126060,9.969472,-0.570729,-0.813164,0.114105,0.820566,-0.569958,0.042514,0.030464,0.117896,0.992559,5.000015,0.000005,129.999998,652.499992,
8.380000,0.153508,1.141014,9.968655,-0.650077,-0.752053,0.108648,0.759231,-0.648681,0.052617,0.030907,0.116695,0.992687,5.000015,0.000006,129.999998,652.499992,
8.390000,0.084952,1.150526,9.968129,-0.722891,-0.683438,0.101633,0.690255,-0.720919,0.061744,0.031071,0.114788,0.992904,5.000014,0.000007,129.999998,652.499992,
8.400000,0.015993,1.154552,9.967905,-0.788434,-0.608001,0.093243,0.614330,-0.785961,0.069648,0.030940,0.112196,0.993204,5.000013,0.000009,129.999998,652.499992,
8.410000,-0.053041,1.153074,9.967988,-0.846046,-0.526486,0.083702,0.532225,-0.843167,0.076117,0.030500,0.108948,0.993579,5.000012,0.000009,129.999998,652.499992,
8.420000,-0.121824,1.146099,9.968374,-0.895145,-0.439699,0.073264,0.444768,-0.891971,0.080978,0.029743,0.105073,0.994020,5.000010,0.000010,129.999998,652.499992,
8.430000,-0.190029,1.133659,9.969058,-0.935237,-0.348495,0.062209,0.352842,-0.931889,0.084104,0.028662,0.100608,0.994513,5.000009,0.000011,129.999998,652.499992,
8.440000,-0.257335,1.115812,9.970026,-0.965921,-0.253773,0.050836,0.257376,-0.962522,0.085418,0.027253,0.095592,0.995047,5.000008,0.000011,129.999999,652.499992,
8.450000,-0.323420,1.092641,9.971260,-0.986889,-0.156469,0.039450,0.159335,-0.983562,0.084894,0.025518,0.090067,0.995609,5.000006,0.000011,129.999999,652.499992,
8.460000,-0.387971,1.064254,9.972736,-0.997934,-0.057542,0.028359,0.059707,-0.994790,0.082555,0.023460,0.084079,0.996183,5.000005,0.000011,129.999999,652.499992,
8.470000,-0.450681,1.030783,9.974426,-0.998951,0.042025,0.017859,-0.040502,-0.996087,0.078479,0.021087,0.077675,0.996756,5.000003,0.000010,129.999999,652.499992,
8.480000,-0.511250,0.992385,9.976298,-0.989934,0.141245,0.008233,-0.140282,-0.987426,0.072792,0.018411,0.070905,0.997313,5.000002,0.000010,129.999999,652.499993,
8.490000,-0.569390,0.949241,9.978316,-0.970981,0.239130,-0.000264,-0.238631,-0.968882,0.065663,0.015446,0.063821,0.997842,5.000001,0.000009,129.999999,652.499993,
8.500000,-0.624821,0.901552,9.980442,-0.942289,0.334700,-0.007409,-0.334559,-0.940624,0.057305,0.012210,0.056477,0.998329,5.000000,0.000008,129.999999,652.499993,
8.510000,-0.677278,0.849543,9.982636,-0.904153,0.426996,-0.013017,-0.427105,-0.902922,0.047963,0.008726,0.048927,0.998764,4.999999,0.000007,129.999999,652.499993,
8.520000,-0.726508,0.793461,9.984854,-0.856962,0.515088,-0.016949,-0.515343,-0.856138,0.037912,0.005017,0.041224,0.999137,4.999998,0.000005,129.999999,652.499993,
8.530000,-0.772273,0.733570,9.987056,-0.801197,0.598085,-0.019110,-0.598389,-0.800728,0.027446,0.001112,0.033425,0.999441,4.999998,0.000004,129.999999,652.499993,
8.540000,-0.814351,0.670155,9.989198,-0.737422,0.675143,-0.019460,-0.675417,-0.737235,0.016868,-0.002959,0.025583,0.999668,4.999998,0.000003,129.999999,652.499993,
8.550000,-0.852539,0.603518,9.991241,-0.666281,0.745475,-0.018010,-0.745658,-0.666288,0.006488,-0.007164,0.017752,0.999817,4.999998,0.000001,129.999999,652.499993,
8.560000,-0.886651,0.533977,9.993144,-0.588490,0.808361,-0.014821,-0.808415,-0.588592,-0.003394,-0.011468,0.009984,0.999884,4.999998,-0.000000,129.999999,652.499994,
8.570000,-0.916520,0.461864,9.994871,-0.504832,0.863153,-0.010005,-0.863065,-0.504926,-0.012491,-0.015834,0.002330,0.999872,4.999999,-0.000001,129.999999,652.499994,
8.580000,-0.942001,0.387526,9.996389,-0.416144,0.909284,-0.003723,-0.909067,-0.416129,-0.020539,-0.020225,-0.005163,0.999782,5.000000,-0.000002,129.999999,652.499994,
8.590000,-0.962969,0.311319,9.997670,-0.323315,0.946277,0.003827,-0.945965,-0.323098,-0.027305,-0.024602,-0.012448,0.999620,5.000001,-0.000003,129.999999,652.499994,
8.600000,-0.979320,0.233611,9.998688,-0.227272,0.973746,0.012404,-0.973395,-0.226775,-0.032593,-0.028925,-0.019482,0.999392,5.000002,-0.000004,129.999999,652.499994,
8.610000,-0.990975,0.154774,9.999424,-0.128973,0.991403,0.021744,-0.991087,-0.128137,-0.036251,-0.033154,-0.026225,0.999106,5.000003,-0.000005,129.999999,652.499994,
8.620000,-0.997877,0.075191,9.999864,-0.029399,0.999063,0.031555,-0.998867,-0.028188,-0.038174,-0.037249,-0.032642,0.998773,5.000004,-0.000005,129.999999,652.499994,
8.630000,-0.999991,-0.004755,9.999999,0.070457,0.996643,0.041536,-0.996659,0.072055,-0.038306,-0.041171,-0.038698,0.998402,5.000005,-0.000005,129.999999,652.499994,
8.640000,-0.997307,-0.084679,9.999828,0.169602,0.984166,0.051379,-0.984484,0.171570,-0.036646,-0.044881,-0.044366,0.998007,5.000007,-0.000005,129.999999,652.499994,
8.650000,-0.989838,-0.164193,9.999352,0.267047,0.961759,0.060779,-0.962464,0.269343,-0.033242,-0.048342,-0.049621,0.997598,5.000008,-0.000004,129.999999,652.499994,
8.660000,-0.977621,-0.242915,9.998581,0.361821,0.929651,0.069447,-0.930817,0.364381,-0.028195,-0.051517,-0.054442,0.997187,5.000009,-0.000004,129.999999,652.499994,
8.670000,-0.960716,-0.320465,9.997531,0.452978,0.888174,0.077113,-0.889855,0.455715,-0.021652,-0.054373,-0.058812,0.996787,5.000010,-0.000003,129.999999,652.499994,
8.680000,-0.939206,-0.396468,9.996221,0.539609,0.837754,0.083535,-0.839985,0.542422,-0.013806,-0.056878,-0.062719,0.996409,5.000011,-0.000002,129.999999,652.499994,
8.690000,-0.913197,-0.470560,9.994676,0.620847,0.778911,0.088509,-0.781700,0.623625,-0.004885,-0.059002,-0.066155,0.996063,5.000012,-0.000001,129.999999,652.499994,
8.700000,-0.882815,-0.542385,9.992926,0.695879,0.712249,0.091871,-0.715579,0.698507,0.004849,-0.060719,-0.069116,0.995759,5.000012,0.000000,129.999999,652.499994,
8.710000,-0.848210,-0.611598,9.991004,0.763953,0.638452,0.093505,-0.642277,0.766316,0.015112,-0.062006,-0.071602,0.995504,5.000013,0.000002,129.999999,652.499993,
8.720000,-0.809549,-0.677869,9.988948,0.824382,0.558273,0.093344,-0.562523,0.826378,0.025604,-0.062844,-0.073616,0.995305,5.000013,0.000003,129.999999,652.499993,
8.730000,-0.767021,-0.740880,9.986796,0.876559,0.472528,0.091371,-0.477111,0.878097,0.036016,-0.063215,-0.075165,0.995165,5.000012,0.000005,129.999999,652.499993,
8.740000,-0.720832,-0.800333,9.984591,0.919955,0.382089,0.087625,-0.386894,0.920967,0.046043,-0.063107,-0.076260,0.995089,5.000012,0.000006,129.999999,652.499993,
8.750000,-0.671206,-0.855944,9.982373,0.954130,0.287869,0.082192,-0.292773,0.954570,0.055390,-0.062513,-0.076914,0.995076,5.000011,0.000007,129.999999,652.499993,
8.760000,-0.618382,-0.907452,9.980185,0.978734,0.190817,0.075209,-0.195689,0.978583,0.063781,-0.061428,-0.077143,0.995126,5.000011,0.000008,129.999999,652.499993,
8.770000,-0.562615,-0.954612,9.978070,0.993514,0.091907,0.066856,-0.096615,0.992782,0.070967,-0.059851,-0.076967,0.995236,5.000010,0.000009,129.999999,652.499993,
8.780000,-0.504172,-0.997202,9.976067,0.998317,-0.007871,0.057354,0.003453,0.997040,0.076731,-0.057788,-0.076405,0.995401,5.000008,0.000010,129.999999,652.499992,
8.790000,-0.443332,-1.035023,9.974215,0.993087,-0.107525,0.046955,0.103509,0.991327,0.080900,-0.055247,-0.075482,0.995616,5.000007,0.000011,129.999999,652.499992,
8.800000,-0.380388,-1.067898,9.972549,0.977872,-0.206064,0.035939,0.202546,0.975713,0.083343,-0.052241,-0.074220,0.995873,5.000006,0.000011,129.999999,652.499992,
8.810000,-0.315638,-1.095671,9.971100,0.952821,-0.302514,0.024603,0.299566,0.950366,0.083979,-0.048787,-0.072647,0.996164,5.000004,0.000011,129.999999,652.499992,
8.820000,-0.249391,-1.118215,9.969897,0.918183,-0.395920,0.013253,0.393588,0.915546,0.082777,-0.044907,-0.070789,0.996480,5.000003,0.000011,129.999999,652.499992,
8.830000,-0.181962,-1.135423,9.968962,0.874303,-0.485362,0.002196,0.483664,0.871605,0.079759,-0.040626,-0.068672,0.996812,5.000001,0.000011,129.999999,652.499992,
